force_x_N,force_y_N,force_z_N,vibration_x_g,vibration_y_g,vibration_z_g,ae_rms_V
-0.483,-1.755,0.723,0.119,0.277,0.062,0.061
0.892,-0.915,0.103,0.041,0.186,0.18,0.062
2.294,0.229,-0.178,-0.042,0.015,0.17,0.063
2.38,0.554,-0.234,0.474,0.067,-0.122,0.063
1.714,0.492,-0.351,0.166,-0.139,-0.013,0.063
1.299,0.659,-0.999,-0.115,-0.158,0.016,0.064
0.897,0.778,-1.638,0.131,0.167,-0.026,0.065
0.841,0.363,-1.986,-0.082,0.036,0.226,0.065
1.46,0.788,-2.565,-0.045,-0.016,-0.059,0.066
2.269,1.924,-3.122,0.25,0.244,-0.113,0.066
3.19,2.199,-3.142,0.017,0.102,0.131,0.067
4.194,1.63,-3.086,0.145,-0.04,-0.201,0.067
4.623,0.741,-2.816,0.157,0.054,-0.048,0.068
3.912,0.07,-2.281,-0.227,-0.027,0.391,0.068
2.497,0.374,-2.295,0.006,-0.026,-0.007,0.069
1.628,0.795,-2.382,0.015,0.101,0.069,0.069
1.5,-0.006,-2.169,-0.093,0.136,0.274,0.069
1.854,-0.901,-2.097,0.247,0.116,-0.242,0.07
2.549,-0.239,-2.109,0.106,0.016,-0.163,0.07
3.209,1.76,-1.906,0.071,0.123,0.228,0.07
3.104,2.896,-1.798,0.149,0.008,-0.084,0.071
2.448,2.07,-1.37,-0.099,-0.114,0.098,0.071
1.777,0.737,-1.207,0.024,-0.005,0.178,0.071
1.127,0.016,-1.27,0.099,0.099,-0.152,0.072
0.626,0.098,-0.73,-0.153,-0.007,-0.013,0.072
0.522,0.69,0.039,0.169,0.234,0.064,0.072
0.566,0.846,0.176,0.08,0.159,-0.156,0.073
0.819,-0.165,0.199,-0.225,0.067,0.323,0.073
0.989,-1.242,0.116,0.134,0.043,0.183,0.073
0.493,-1.043,0.154,0.196,0.046,0.078,0.073
-0.696,-0.378,0.581,-0.141,-0.24,0.127,0.073
-2.18,-0.01,0.536,0.298,0.098,-0.027,0.074
-3.046,-0.33,0.636,0.117,0.079,-0.227,0.074
-2.705,-0.867,1.278,-0.186,0.036,0.102,0.074
-1.679,-0.844,1.488,0.033,0.237,-0.037,0.074
-0.532,-0.079,1.544,0.088,0.111,0.16,0.074
0.415,0.315,2.065,0.091,-0.218,-0.012,0.075
1.049,-0.5,2.636,0.263,0.152,-0.201,0.075
2.576,-2.136,4.033,-0.104,0.166,-0.003,0.075
5.049,-3.179,4.784,-0.216,-0.098,0.03,0.075
7.419,-3.559,4.981,-0.115,0.27,0.056,0.075
9.372,-3.76,5.763,-0.119,0.02,0.451,0.075
10.526,-3.246,6.452,0.161,-0.074,0.209,0.075
10.109,-2.257,6.869,0.332,-0.097,-0.559,0.076
9.725,-1.995,8.29,-0.013,0.295,0.012,0.076
11.856,-3.304,8.968,0.051,0.013,-0.162,0.076
15.643,-5.411,8.966,0.083,0.247,0.097,0.076
18.408,-5.681,9.83,-0.265,-0.3,0.228,0.076
19.803,-2.031,9.914,0.01,0.13,0.474,0.076
19.599,2.239,9.647,-0.022,-0.132,-0.127,0.077
16.431,2.607,10.618,0.085,0.063,0.028,0.077
12.847,-0.952,11.13,0.359,-0.041,-0.447,0.077
11.706,-5.917,11.264,0.04,0.293,0.118,0.078
12.178,-7.093,12.262,-0.164,0.001,0.046,0.078
13.327,-4.181,11.119,0.38,0.114,0.169,0.078
15.903,-2.215,9.798,-0.188,0.142,0.535,0.079
18.564,-3.786,9.987,-0.08,-0.054,0.089,0.08
19.281,-4.916,10.394,0.357,-0.002,-0.241,0.08
17.564,-3.092,10.308,-0.056,-0.114,0.121,0.081
14.59,0.573,11.922,-0.136,-0.033,-0.122,0.082
10.301,3.002,12.175,0.129,0.051,-0.143,0.082
6.586,2.601,11.53,-0.255,0.262,0.398,0.083
5.578,0.424,11.032,-0.167,0.119,0.053,0.084
6.309,1.151,10.775,0.204,0.253,0.164,0.085
5.704,5.018,10.15,0.217,-0.257,0.067,0.086
3.999,10.368,10.217,0.247,0.083,-0.104,0.087
2.643,11.09,10.148,-0.082,0.046,-0.07,0.088
1.391,6.949,8.744,-0.022,-0.065,0.196,0.088
-0.488,2.976,7.007,0.04,0.006,-0.139,0.089
-1.846,4.38,6.116,-0.252,0.089,0.211,0.09
-2.408,9.016,5.781,-0.074,0.041,0.287,0.091
-2.739,11.598,4.533,0.404,0.043,-0.156,0.092
-1.54,8.662,4.319,-0.141,0.124,0.133,0.093
-0.186,3.648,4.238,0.108,0.016,0.234,0.094
-0.724,3.064,3.84,0.307,0.159,0.017,0.094
-3.361,6.936,3.186,-0.13,-0.248,0.02,0.095
-6.113,9.681,3.711,0.111,0.13,0.278,0.096
-8.934,6.803,4.689,0.284,-0.217,-0.175,0.097
-10.225,0.868,5.064,-0.131,-0.01,-0.066,0.098
-9.621,-1.176,4.805,0.123,0.063,-0.113,0.098
-7.848,1.331,5.122,0.107,0.342,0.204,0.099
-6.703,3.739,4.988,-0.162,-0.136,0.051,0.1
-5.675,3.083,4.19,0.217,0.225,0.102,0.1
-5.197,-0.663,3.303,-0.031,-0.153,0.133,0.101
-5.514,-4.265,2.413,-0.139,-0.084,0.154,0.102
-6.416,-4.466,1.579,0.272,-0.268,-0.429,0.102
-6.164,-1.309,1.135,0.092,0.16,0.243,0.103
-5.183,0.442,0.88,-0.162,0.028,0.185,0.104
-3.969,-0.411,-0.661,0.307,0.189,-0.127,0.104
-1.533,-2.733,-1.949,0.155,0.073,0.308,0.105
0.517,-2.984,-2.484,0.136,0.047,0.213,0.105
0.155,-1.371,-2.282,0.353,-0.115,-0.297,0.106
-1.248,0.458,-2.328,0.141,-0.197,0.044,0.106
-1.917,0.744,-1.885,0.12,-0.151,-0.144,0.107
-2.724,-1.81,-0.854,-0.055,0.065,-0.078,0.107
-2.39,-5.011,-0.207,-0.291,0.073,0.283,0.108
-0.071,-4.69,-1.176,0.05,0.246,0.056,0.108
2.785,-2.625,-1.815,0.019,0.313,0.217,0.109
4.402,-1.528,-1.519,0.013,-0.069,0.227,0.109
4.89,-0.808,-1.971,0.585,-0.041,-0.185,0.11
4.873,0.115,-2.905,0.032,-0.126,-0.129,0.11
4.225,0.039,-3.743,-0.123,-0.065,0.246,0.111
3.357,0.134,-4.519,0.249,0.009,-0.194,0.111
3.649,0.935,-5.772,-0.098,0.048,0.096,0.111
4.493,1.9,-6.894,-0.201,0.129,0.188,0.112
5.346,2.444,-7.927,0.329,0.211,-0.179,0.112
7.146,2.605,-8.498,0.137,-0,-0.142,0.113
9.022,2.539,-8.7,0.065,0.04,-0.01,0.113
8.919,1.584,-8.217,0.126,0.105,-0.1,0.113
7.582,0.788,-7.954,-0.172,-0.173,0.182,0.113
6.202,1.139,-8.17,-0.054,0.001,0.133,0.113
4.823,0.82,-7.891,-0.089,0.13,0.085,0.114
4.185,-0.456,-7.396,-0.186,0.062,0.188,0.114
5.059,-0.153,-7.725,0.219,0.112,-0.241,0.114
6.471,1.746,-7.711,0.124,0.205,-0.153,0.115
7.108,3.61,-7.016,-0.063,-0.006,0.156,0.115
6.757,4.64,-6.872,0.261,-0.012,-0.113,0.115
5.891,4.555,-6.445,-0.092,-0.1,-0.054,0.115
4.578,2.778,-6.174,-0.199,-0.109,0.263,0.115
3.346,1.045,-5.97,0.19,0.069,-0.148,0.115
2.535,1.024,-5.098,-0.005,-0.01,-0.181,0.116
2.191,1.818,-3.895,-0.106,0.23,0.073,0.115
2.123,1.147,-3.886,0.122,0.307,-0.049,0.115
2.833,-1.051,-3.541,-0.081,0.203,0.258,0.116
3.108,-2.452,-3.014,-0.001,-0.062,0.188,0.116
2.07,-2.412,-2.841,0.219,0.188,0.275,0.116
0.053,-1.801,-2.708,-0.063,-0.263,0.169,0.116
-2.093,-1.095,-2.096,0.193,-0.027,-0.109,0.116
-3.532,-1.419,-1.621,0.183,0.07,-0.292,0.116
-3.313,-2.41,-1.014,-0.21,0.253,0.262,0.116
-1.945,-2.53,-0.517,-0.116,0.045,-0.274,0.116
-0.31,-0.936,-0.03,0.229,0.256,0.144,0.116
0.898,-0.747,0.719,0.036,-0.171,0.169,0.116
1.846,-2.211,1.873,0.07,0.16,-0.17,0.116
3.41,-3.724,4.002,0.041,-0.053,-0.24,0.116
5.573,-4.431,4.608,-0.024,0.007,0.308,0.116
7.53,-4.739,5.371,-0.15,0.14,-0.06,0.116
9.074,-4.474,7.337,-0.099,0.033,0.168,0.116
10.176,-2.456,8.347,0.121,0.263,0.455,0.116
10.131,-2.028,8.459,0.08,0.027,-0.323,0.116
10.802,-4.221,9.631,-0.007,0.21,0.091,0.116
13.732,-5.603,10.795,0.223,0.002,-0.064,0.116
17.164,-5.429,11.247,0.213,0.103,0.107,0.116
18.986,-3.155,11.492,-0.171,-0.207,0.012,0.117
19.962,-0.379,11.595,0.237,0.02,0.324,0.117
19.656,2.067,12.108,-0.237,0.123,-0.039,0.117
17.49,1.555,13.547,-0.195,0.178,0.082,0.117
15.095,-1.569,13.662,0.223,-0.063,-0.044,0.118
13.943,-4.046,13.579,0.118,0.166,0.109,0.118
13.518,-4.374,14.922,-0.091,-0.03,-0.121,0.119
13.707,-2.67,14.521,0.292,0.038,0.155,0.119
15.375,-2.366,13.434,0.156,0.228,0.267,0.119
17.168,-4.255,13.31,-0.149,-0.233,-0.087,0.12
17.3,-4.847,14.075,0.119,0.151,0.135,0.121
16.109,-2.155,14.295,0.053,-0.162,0.163,0.121
13.716,2.376,14.957,-0.29,0.049,-0.027,0.122
9.954,4.358,14.458,0.117,-0.022,-0.132,0.122
7.28,2.818,13.962,0.08,0.317,0.315,0.123
6.19,0.989,13.965,-0.154,0.016,-0.157,0.124
5.523,3.052,13.273,0.145,0.285,0.129,0.124
3.747,6.162,12.426,0.141,-0.094,0.237,0.124
1.615,8.193,12.014,0.053,-0.031,0.066,0.125
0.321,7.316,12.077,-0.133,-0.107,-0.15,0.126
-1.12,5.131,10.516,0.115,0.055,0.236,0.126
-2.553,4.221,8.716,0.017,-0.039,-0.141,0.127
-3.615,5.495,7.796,-0.027,-0.05,-0.166,0.128
-4.484,7.952,7.297,0.071,0.152,0.232,0.128
-4.976,8.515,6.373,0.108,0.005,0.017,0.129
-4.024,6.282,5.521,-0.219,0.109,0.107,0.129
-3.52,3.226,5.198,0.083,-0.058,0.251,0.13
-4.589,3.15,5.633,0.304,0.093,0.18,0.131
-6.543,6.115,4.869,0,-0.169,-0.191,0.131
-8.277,7.184,5.33,0.158,0.19,0.158,0.131
-10.56,3.489,5.785,0.281,-0.199,-0.199,0.132
-11.416,-1.788,5.92,-0.114,0.115,-0.006,0.132
-10.799,-2.901,5.762,0.07,-0.167,-0.056,0.133
-10.06,0.264,5.585,0.149,0.222,0.275,0.133
-9.685,2.359,5.309,-0.159,-0.238,-0.118,0.134
-8.449,0.658,4.496,0.222,0.096,-0.009,0.134
-7.497,-3.708,4.044,0.122,-0.11,-0.004,0.134
-7.524,-5.813,2.889,-0.07,0.056,-0.061,0.135
-7.44,-4.265,1.438,0.014,-0.141,-0.235,0.135
-6.373,-1.533,1.145,-0.005,0.118,0.313,0.136
-5.132,-1.233,1.037,-0.034,-0.05,0.074,0.136
-4.154,-2.677,-0.603,0.218,0.126,0.044,0.136
-1.83,-3.839,-1.76,0.232,0.077,0.211,0.136
-0.159,-3.625,-1.921,0.254,0.028,-0.032,0.137
-0.642,-2.408,-1.614,0.252,-0.122,-0.233,0.137
-1.494,-0.887,-1.984,0.133,-0.055,0.042,0.137
-1.61,-0.56,-1.857,0.031,-0.158,-0.106,0.138
-1.731,-2.59,-1.12,-0.182,-0.051,-0.067,0.138
-1.128,-4.802,-0.65,-0.06,0.05,0.177,0.138
0.832,-4.185,-1.191,0.088,0.175,-0.01,0.138
3.041,-1.848,-1.709,0.096,0.117,0.052,0.138
4.126,-0.744,-1.693,0.053,0.154,0.171,0.138
4.834,-0.74,-1.886,0.243,-0.046,-0.136,0.139
5.23,-1.196,-2.578,-0.054,-0.062,0.053,0.139
4.79,-0.943,-3.934,-0.077,0.007,0.174,0.139
4.057,0.539,-4.935,0.124,0.031,-0.094,0.139
4.258,1.787,-5.934,0.007,-0.014,0.03,0.139
4.612,1.517,-7.04,0.059,0.218,0.07,0.139
4.984,0.715,-8.431,0.238,0.116,-0.141,0.139
6.079,1.154,-9.263,0.092,0.105,-0.052,0.139
7.173,1.841,-9.613,0.043,-0.002,0.002,0.139
6.863,1.618,-9.228,-0.058,0.091,0.037,0.139
5.824,1.019,-9.084,-0.033,-0.095,0.075,0.139
5.112,0.539,-9.268,0.063,0.132,0.144,0.139
4.203,-0.264,-8.825,-0.095,0.139,0.076,0.139
3.705,-1.298,-8.167,-0.078,0.166,0.099,0.139
4.178,-0.705,-7.894,0.142,0.129,-0.014,0.139
4.511,0.623,-7.552,0.073,0.183,0.105,0.139
4.38,2.031,-7.014,-0.074,-0.013,0.077,0.139
3.932,2.567,-6.806,0.215,0.03,0.006,0.139
3.293,2.125,-6.112,0.028,0.035,0.016,0.139
2.113,0.853,-5.96,-0.04,-0.003,0.036,0.139
0.945,-0.091,-6.114,0.199,0.105,-0.049,0.139
0.249,0.286,-5.175,0.004,0.082,0.055,0.139
-0.308,0.451,-3.915,-0.163,0.13,-0.012,0.139
-0.498,-0.269,-3.921,0.102,0.188,0.143,0.139
-0.041,-1.43,-3.454,0.026,0.223,0.313,0.139
-0.104,-1.907,-2.806,-0.039,0.017,0.01,0.139
-0.942,-1.935,-2.096,0.174,0.158,0.274,0.138
-2.171,-1.936,-1.615,0.039,-0.082,0.165,0.138
-3.657,-1.284,-0.998,0.062,0.101,-0.011,0.138
-4.641,-1.257,-0.243,0.026,-0.079,-0.088,0.138
-4.283,-1.194,0.424,-0.06,0.213,0.284,0.138
-3.102,-1.009,1.369,-0.071,0.016,-0.178,0.138
-2.182,-0.441,1.831,0.161,0.165,0.066,0.137
-1.406,-0.244,2.569,0.342,-0.051,0.159,0.137
-0.269,-1.269,3.769,0.127,0.055,-0.299,0.137
1.92,-1.746,5.989,-0.18,0.098,-0.292,0.137
5.063,-2.178,7.284,-0.067,0.115,0.357,0.137
8.838,-2.55,7.383,-0.125,0.116,0.132,0.137
11.777,-2.562,8.802,-0.23,0.01,0.086,0.136
13.694,-0.988,10.44,0.15,0.145,0.546,0.136
14.606,0.948,10.727,0.062,0.11,-0.236,0.136
14.767,-0.56,11.645,0.118,-0.073,-0.196,0.136
15.853,-3.018,12.74,0.196,0.011,-0.118,0.136
19.105,-4.692,13.573,-0.067,0.272,0.097,0.137
23.129,-3.26,14.52,-0.487,-0.134,0.087,0.137
26.042,0.333,13.522,0.47,-0.123,0.373,0.137
26.594,2.905,13.181,0.132,0.064,0.054,0.137
25.045,3.623,15.272,-0.263,-0.076,-0.125,0.138
22.381,2.847,16.153,0.378,0.16,-0.257,0.138
19.059,0.774,15.422,0.168,-0.107,-0.052,0.139
16.728,-1.976,16.639,-0.4,0.102,0.073,0.14
17.221,-3.139,16.987,0.199,-0.022,0.035,0.14
19.422,-2.403,16.098,-0.109,0.357,0.512,0.141
21.811,-2.005,15.006,-0.101,-0.176,-0.047,0.141
23.253,-2.594,14.365,0.353,0.173,0.023,0.142
22.243,-2.377,14.729,0.151,-0.36,0.05,0.143
18.791,1.169,15.966,-0.069,0.079,-0.072,0.143
14.383,5.419,15.205,-0.18,-0.285,-0.322,0.144
10.552,5.868,13.814,-0.117,0.195,0.576,0.145
7.567,3.112,13.755,-0.037,-0.14,-0.356,0.146
5.585,3.465,12.79,0.001,0.381,-0.03,0.146
4.896,7.865,11.759,-0.036,0.022,0.184,0.147
3.659,11.732,10.994,0.394,-0.001,-0.23,0.148
1.673,11.57,10.997,-0.056,-0.188,-0.185,0.149
-0.684,8.443,10.548,-0.122,-0.038,0.43,0.149
-3.134,7.054,8.938,0.032,0.052,-0.061,0.15
-5.803,8.094,6.546,-0.194,-0.177,-0.065,0.151
-8.01,9.244,5.91,0.041,0.068,0.287,0.152
-9.646,9.6,5.693,0.299,0.045,-0.219,0.152
-9.218,8.997,4.932,-0.185,0.107,0.008,0.153
-8.384,7.53,3.139,0.06,-0.11,0.021,0.154
-8.383,6.926,3.093,0.358,0.236,0.272,0.155
-9.636,7.366,3.444,-0.181,-0.45,-0.058,0.155
-12.075,8.915,3.075,0.266,0.109,0.148,0.156
-15.125,8.617,2.883,0.315,-0.104,-0.223,0.157
-16.755,4.932,3.44,-0.142,-0.026,0.008,0.157
-17.033,0.737,4.325,0.109,-0.093,-0.341,0.158
-16.128,0.843,4.626,0.166,0.305,0.148,0.158
-14.582,3.592,3.815,-0.403,0.005,0.231,0.159
-12.886,4.858,2.629,0.145,0.149,0.064,0.16
-11.414,1.383,2.424,0.226,-0.18,0.069,0.16
-11.116,-2.84,1.567,0.017,-0.111,0.146,0.161
-11.488,-3.117,-0.042,0.223,-0.077,-0.386,0.161
-11.609,-0.369,-1.286,0.12,-0.126,-0.016,0.161
-10.201,1.212,-1.231,-0.108,-0.045,0.067,0.162
-8.134,0.701,-1.627,0.132,0.138,-0.068,0.163
-5.062,-0.738,-2.886,-0.002,0.147,0.395,0.163
-1.479,-0.409,-4.461,0.156,0.074,0.072,0.163
1.021,0.964,-4.575,0.47,0.047,-0.206,0.164
1.106,1.381,-3.323,0.117,-0.165,0.119,0.164
0.344,1.558,-2.651,0.233,-0.135,-0.195,0.164
-0.433,0.807,-2.989,-0.025,-0.112,-0.296,0.165
0.137,-0.933,-2.418,-0.393,0.013,0.444,0.165
1.642,-2.474,-1.602,-0.048,0.263,0.135,0.166
4.083,-1.829,-2.443,0.118,0.137,-0.064,0.166
6.814,-0.168,-3.756,-0.139,0.185,0.391,0.166
8.694,1.855,-4.515,0.449,0.105,-0.208,0.167
9.391,2.364,-4.544,0.246,-0.206,-0.296,0.167
9.47,2.37,-5.256,-0.084,-0.203,0.268,0.167
8.8,3.381,-6.584,0.11,0.181,-0.085,0.167
8.515,4.377,-7.973,-0.161,-0.174,0,0.168
9.109,4.643,-8.804,-0.211,0.204,0.343,0.168
10.107,4.537,-9.734,0.304,0.316,-0.261,0.168
11.457,4.284,-10.5,-0.04,0.194,0.021,0.168
12.802,4.701,-11.388,0.074,-0.042,-0.096,0.169
13.404,4.779,-11.322,0.36,0.27,-0.147,0.169
12.589,3.902,-10.382,-0.351,-0.287,0.197,0.169
10.353,2.623,-10.297,-0.023,0.004,0.291,0.169
7.921,2.224,-10.442,0.141,0.105,-0.064,0.169
6.473,1.617,-10.354,-0.416,0.017,0.193,0.169
6.277,1.433,-9.692,0.172,0.18,-0.106,0.17
6.655,2.216,-8.899,0.274,0.318,-0.177,0.17
7.235,4.387,-8.246,-0.31,-0.08,-0.014,0.17
7.644,6.768,-8.291,0.229,0.108,0.011,0.17
7.016,7.077,-7.302,0.025,-0.002,0.083,0.17
5.41,5.581,-6.141,-0.266,-0.162,0.196,0.17
3.493,3.958,-6.046,0.283,0.077,-0.104,0.17
1.479,2.81,-5.813,-0.042,0.038,0.004,0.17
-0.202,2.728,-4.11,-0.123,0.077,-0.043,0.17
-1.012,2.731,-3.278,0.163,0.171,-0.308,0.17
-1.138,1.703,-2.62,-0.128,0.272,0.426,0.17
-1.168,0.366,-2.102,-0.158,-0.021,0.133,0.17
-1.71,0.247,-1.841,0.269,0.034,-0.025,0.17
-3.014,0.806,-0.669,-0.018,-0.136,0.376,0.17
-5.318,1.226,0.377,0.072,-0.052,-0.03,0.17
-7.557,1.312,0.917,0.115,-0.074,-0.481,0.17
-8.145,1.3,1.991,-0.098,0.046,0.236,0.17
-6.946,1.542,3.363,-0.196,0.19,-0.148,0.17
-5.319,1.607,3.974,0.088,0.128,-0.056,0.17
-3.486,1.316,4.932,0.251,-0.185,0.136,0.17
-1.512,0.42,6.165,0.228,0.133,-0.397,0.169
2.094,-0.613,8.603,-0.288,0.12,-0.403,0.169
6.8,-1.553,10.14,-0.142,-0.179,0.337,0.169
10.912,-2.243,10.719,0.09,0.193,0.075,0.169
13.818,-2.435,12.745,-0.342,-0.222,-0.027,0.169
16.198,-0.013,15.039,-0.078,0.067,0.518,0.169
17.102,2.989,16.041,0.488,0.094,-0.463,0.169
17.323,1.571,17.728,-0.063,0.051,-0.503,0.17
20.388,-3.036,19.61,-0.123,0.165,-0.053,0.17
27.374,-5.293,20.706,0.117,0.377,0.116,0.17
33.792,-2.608,21.298,-0.276,-0.376,0.121,0.17
37.195,2.571,21.252,0.164,-0.303,0.289,0.17
38.309,5.234,21.848,0.08,0.006,0.079,0.171
37.046,4.742,23.701,-0.344,-0.054,-0.304,0.171
33.752,2.479,24.517,0.212,-0.069,-0.451,0.172
30.919,-0.248,24.048,0.153,0.142,0.159,0.173
30.24,-2.669,25.221,-0.325,0.038,0.153,0.173
30.22,-1.828,25.351,0.183,-0.052,-0.129,0.174
31.318,0.789,23.834,0.202,0.191,0.411,0.175
34.211,0.536,22.523,-0.09,-0.147,0.111,0.175
35.731,-2.111,22.803,0.246,-0.133,-0.365,0.176
33.757,-1.415,23.962,0.184,-0.227,-0.02,0.176
30.615,4.02,24.583,-0.315,0.055,0.134,0.177
26.834,9.327,23.61,-0.32,-0.083,-0.279,0.178
22.133,8.943,22.191,-0.126,0.094,0.362,0.179
18.143,5.407,21.528,-0.112,0.172,0.049,0.179
16.628,6.429,20.84,-0.213,0.283,-0.021,0.18
14.827,13.068,19.516,0.217,-0.189,0.098,0.18
10.834,19.188,17.779,0.437,-0.131,-0.067,0.181
6.873,18.533,17.69,-0.314,-0.076,-0.101,0.181
3.873,13.307,16.796,-0.175,0.039,0.261,0.182
0.463,11.741,12.93,0.257,-0.068,-0.12,0.182
-2.755,15.588,10.104,-0.169,-0.08,-0.029,0.183
-4.888,19.951,10.347,-0.145,-0.041,0.167,0.184
-6.321,20.808,9.842,0.292,0.067,-0.06,0.184
-6.411,17.81,7.312,-0.052,0.086,-0.028,0.185
-5.498,14.204,5.338,-0.242,0.055,0.257,0.185
-6.201,12.634,5.454,0.205,0.069,0.348,0.186
-9.559,14.408,5.053,0.082,-0.178,0.077,0.186
-13.727,16.555,4.253,-0.026,-0.112,0.027,0.187
-17.4,14.728,4.421,0.326,-0.011,0.111,0.187
-19.818,7.655,4.874,0.165,-0.202,-0.134,0.187
-20.197,2.28,5.304,0.04,-0.054,-0.257,0.188
-18.989,4.041,5.25,0.096,0.313,0.295,0.188
-17.878,8.104,4.344,-0.111,0.024,0.219,0.189
-17.021,8.609,3.04,0.309,-0.175,-0.15,0.189
-15.67,3.444,3.112,0.062,-0.079,0.1,0.189
-14.938,-2.356,3.011,-0.07,-0.04,0.186,0.189
-15.312,-3.208,0.976,0.139,-0.115,-0.395,0.19
-14.506,0.354,-0.682,0.043,-0.118,-0.005,0.19
-11.992,2.539,-0.217,-0.115,0.207,0.424,0.19
-9.853,-0.108,-0.74,0.114,0.112,0.115,0.191
-6.989,-3.554,-3.368,0.095,0.107,0.218,0.191
-2.94,-3.573,-5.61,0.478,0.018,0.189,0.191
-1.292,-0.813,-4.739,0.471,-0.086,-0.038,0.192
-2.373,1.118,-3.288,0.204,-0.372,-0.151,0.192
-2.842,1.894,-3.672,0.339,-0.075,-0.201,0.192
-2.153,0.862,-3.856,-0.018,-0.08,-0.022,0.193
-1.043,-2.328,-2.551,-0.333,0.063,0.307,0.193
1.299,-3.136,-1.793,0.155,0.107,-0.106,0.193
5.381,-0.235,-2.681,0.1,0.358,0.237,0.193
8.829,2.441,-3.02,-0.146,0.086,0.265,0.193
10.303,3.017,-2.729,0.468,-0.032,-0.304,0.193
11.466,2.579,-2.83,0.285,-0.11,0.009,0.193
12.1,2.06,-3.951,-0.336,-0.003,0.291,0.194
11.407,2.118,-5.517,0.03,0.043,-0.094,0.193
11.351,3.686,-7.557,0.145,-0.05,0.099,0.194
12.537,5.739,-9.11,0.078,0.065,0.125,0.194
13.337,6.445,-10.091,0.125,0.203,-0.245,0.194
14.781,6.043,-11.356,0.234,0.13,-0.095,0.194
17.556,6.675,-13.164,0.299,0.007,-0.264,0.194
18.986,7.402,-13.107,-0.032,0.133,-0.066,0.194
17.756,6.934,-12.087,-0.219,-0.043,0.269,0.194
16.016,6.896,-12.41,0.175,0.002,0.065,0.194
14.722,6.338,-12.86,-0.219,0.122,-0.025,0.194
13.8,3.983,-12.059,-0.199,0.236,0.275,0.194
13.671,2.614,-11.158,0.37,0.193,-0.143,0.194
14.176,4.349,-10.552,0.055,0.218,-0.14,0.194
14.303,7.053,-10.269,-0.148,0.205,0.233,0.194
13.277,7.926,-10.267,0.339,0.087,0.124,0.194
11.712,7.382,-9.234,0.102,-0.123,-0.005,0.194
9.809,6.495,-8.354,-0.05,-0.024,0.096,0.194
7.594,5.693,-8.548,0.2,0.07,-0.135,0.194
5.582,5.578,-7.949,-0.044,-0.116,-0.255,0.194
4.261,6.358,-5.998,-0.104,0.028,-0.345,0.194
3.299,5.77,-5.071,-0.129,0.246,-0.091,0.194
3.033,3.051,-4.688,-0.24,0.191,0.409,0.194
2.907,0.862,-4.221,-0.138,-0.057,-0.092,0.194
1.62,0.647,-3.341,0.139,0.018,0.11,0.194
-1.124,0.712,-2.111,0.068,-0.024,0.51,0.193
-4.475,0.516,-1.389,0.081,-0.164,-0.307,0.193
-7.199,-0.172,-0.713,0.136,0.058,-0.27,0.193
-7.892,-1.042,0.184,-0.077,0.183,0.368,0.193
-7.102,-1.439,1.06,-0.214,0.088,-0.133,0.193
-5.915,-0.336,1.804,0.064,-0.021,-0.09,0.193
-4.832,1.022,2.459,0.319,-0.096,0.209,0.193
-3.4,-0.207,3.475,0.049,-0.093,-0.5,0.192
-0.227,-2.195,6.361,-0.201,-0.009,-0.521,0.192
4.2,-2.91,8.482,-0.039,-0.089,0.083,0.192
8.749,-2.748,8.746,-0.189,0.31,0.192,0.192
13.251,-3.086,10.606,-0.412,-0.038,0.169,0.192
16.968,-1.643,12.971,0.062,0.155,0.555,0.192
18.642,1.12,14.132,0.278,0.206,-0.056,0.191
19.535,-0.398,15.084,-0.143,-0.047,-0.171,0.191
22.498,-3.855,16.459,0.204,0.051,-0.155,0.191
27.566,-5.529,18.031,0.272,0.033,-0.108,0.191
32.182,-3.02,19.228,-0.488,-0.203,0.059,0.191
35.884,1.084,18.937,0.105,-0.22,0.099,0.191
38.759,3.78,18.987,-0.025,0.045,0.211,0.191
40.009,4.724,20.777,-0.552,0.001,-0.125,0.191
39.822,3.149,22.105,0.102,0.095,-0.04,0.192
38.614,1.59,22.003,0.132,0.005,0.205,0.192
36.654,0.978,22.602,-0.032,-0.029,0.044,0.192
34.411,1.411,23.126,0.059,0.04,-0.039,0.192
33.912,1.466,22.815,0.128,0.216,0.439,0.193
35.367,-0.728,21.725,-0.038,-0.14,-0.014,0.193
36.029,-2.731,21.141,0.056,0.028,-0.081,0.193
35.499,-1.889,21.574,0.069,-0.218,0.183,0.194
34.542,3.127,22.084,-0.13,-0.164,-0.014,0.194
31.504,8.468,21.678,-0.265,-0.118,-0.342,0.195
27.038,8.918,20.419,-0.102,0.004,0.328,0.195
23.345,6.053,20.166,-0.227,0.063,-0.026,0.195
20.247,6.351,19.771,-0.241,0.042,-0.165,0.196
16.318,12.52,19.364,-0.043,0.168,0.351,0.196
11.484,18.234,17.912,0.12,-0.103,-0.001,0.196
8.189,17.989,17.45,-0.169,0.094,0.042,0.197
5.425,13.657,16.52,0.018,-0.039,0.108,0.197
2.37,12.912,13.556,0.149,0.039,-0.002,0.197
-0.682,16.436,11.386,-0.127,-0.222,-0.068,0.198
-4.155,20.033,10.397,0.086,-0.055,0.07,0.198
-7.691,19.926,9.555,0.066,-0.191,-0.172,0.198
-9.137,16.456,8.039,-0.186,0.05,0.049,0.199
-9.013,13.22,6.696,-0.201,-0.019,-0.017,0.199
