force_x_N,force_y_N,force_z_N,vibration_x_g,vibration_y_g,vibration_z_g,ae_rms_V
0.553,-0.908,0.905,0.134,0.135,0.139,-0.004
0.502,-0.825,0.876,0.114,0.121,0.117,-0.004
0.499,-0.676,0.854,-0.035,-0.031,-0.027,-0.004
0.475,-0.558,0.795,0.05,0.051,0.053,-0.004
0.49,-0.441,0.779,0.198,0.191,0.192,-0.004
0.547,-0.387,0.747,-0.083,-0.083,-0.075,-0.004
0.623,-0.303,0.721,0.014,0.032,0.031,-0.004
0.685,-0.227,0.691,0.188,0.209,0.203,-0.004
0.801,-0.146,0.682,-0.126,-0.112,-0.111,-0.004
0.928,-0.124,0.664,-0.022,-0.008,-0.007,-0.004
1.012,-0.097,0.653,0.187,0.194,0.193,-0.004
1.109,-0.104,0.628,-0.102,-0.106,-0.087,-0.004
1.222,-0.079,0.631,0.03,0.02,0.044,-0.004
1.318,0.005,0.644,0.189,0.169,0.198,-0.004
1.346,0.006,0.626,-0.016,-0.02,-0.002,-0.004
1.38,0.041,0.654,0.008,0.01,0.026,-0.004
1.398,0.055,0.681,0.132,0.136,0.149,-0.004
1.44,-0.003,0.702,0.046,0.041,0.043,-0.004
1.471,-0.027,0.722,-0.004,-0.011,-0.007,-0.004
1.54,-0.044,0.769,0.082,0.078,0.097,-0.004
1.588,-0.078,0.82,0.111,0.118,0.13,-0.004
1.621,-0.133,0.856,-0.157,-0.149,-0.15,-0.004
1.675,-0.197,0.886,0.101,0.105,0.12,-0.004
1.704,-0.288,0.918,0.132,0.13,0.151,-0.004
1.715,-0.337,0.933,-0.159,-0.153,-0.145,-0.004
1.735,-0.381,0.956,0.122,0.121,0.133,-0.004
1.724,-0.398,0.972,0.152,0.138,0.167,-0.004
1.737,-0.414,1.006,-0.152,-0.169,-0.142,-0.004
1.739,-0.436,1.017,0.145,0.138,0.143,-0.004
1.746,-0.455,1.069,0.129,0.13,0.132,-0.004
1.777,-0.513,1.137,-0.105,-0.087,-0.088,-0.004
1.832,-0.596,1.22,0.06,0.091,0.072,-0.004
1.871,-0.676,1.326,0.079,0.103,0.086,-0.004
1.945,-0.731,1.42,-0.083,-0.063,-0.058,-0.004
2.04,-0.751,1.5,-0,0.01,0.035,-0.004
2.124,-0.679,1.602,0.11,0.094,0.132,-0.004
2.172,-0.568,1.66,0.04,-0.007,0.049,-0.004
2.214,-0.431,1.71,-0.05,-0.096,-0.048,-0.004
2.258,-0.331,1.703,0.152,0.12,0.142,-0.004
2.275,-0.298,1.688,0.067,0.062,0.044,-0.004
2.343,-0.298,1.692,-0.12,-0.115,-0.13,-0.004
2.378,-0.365,1.632,0.187,0.182,0.18,-0.004
2.469,-0.498,1.586,0.09,0.071,0.083,-0.004
2.583,-0.642,1.575,-0.207,-0.216,-0.205,-0.004
2.664,-0.745,1.575,0.208,0.201,0.22,-0.004
2.736,-0.682,1.553,0.011,0.019,0.03,-0.004
2.742,-0.576,1.542,-0.158,-0.152,-0.144,-0.003
2.715,-0.424,1.496,0.183,0.217,0.213,-0.004
2.702,-0.16,1.521,-0.036,-0.009,0.004,-0.004
2.629,0.091,1.451,-0.01,0.011,0.028,-0.003
2.681,0.503,1.44,0.043,0.03,0.06,-0.004
2.688,0.87,1.369,-0.043,-0.085,-0.049,-0.004
2.65,1.183,1.207,0.14,0.091,0.117,-0.004
2.675,1.484,1.15,-0.023,-0.045,-0.043,-0.003
2.644,1.675,1.076,0.059,0.035,0.033,-0.003
2.599,1.83,1.01,0.151,0.144,0.137,-0.004
2.529,1.911,1.011,-0.094,-0.074,-0.079,-0.003
2.438,2.032,1.03,0.161,0.204,0.188,-0.004
2.333,2.046,1.047,0.011,0.059,0.049,-0.004
2.186,1.951,1.082,-0.063,-0.021,-0.018,-0.003
2.043,1.812,1.114,0.153,0.174,0.178,-0.003
1.866,1.72,1.157,-0.044,-0.037,-0.015,-0.003
1.69,1.729,1.149,0.023,0.024,0.049,-0.003
1.511,1.669,1.126,0.124,0.11,0.124,-0.003
1.401,1.616,1.067,-0.018,-0.045,-0.022,-0.003
1.289,1.603,0.975,0.102,0.07,0.085,-0.003
1.27,1.686,0.91,0.014,-0.014,-0.003,-0.003
1.325,1.736,0.895,0.056,0.043,0.058,-0.003
1.391,1.756,0.862,0.088,0.085,0.086,-0.003
1.476,1.662,0.85,-0.054,-0.049,-0.04,-0.003
1.545,1.543,0.854,0.11,0.143,0.148,-0.003
1.599,1.321,0.853,0.028,0.068,0.054,-0.003
1.585,1.053,0.846,-0.044,-0.01,-0.014,-0.003
1.535,0.799,0.829,0.152,0.169,0.182,-0.003
1.456,0.609,0.764,0.018,0.023,0.027,-0.003
1.373,0.478,0.696,0.082,0.069,0.09,-0.003
1.315,0.436,0.572,0.11,0.072,0.107,-0.003
1.304,0.499,0.436,0.004,-0.036,-0.012,-0.003
1.297,0.584,0.308,0.064,0.034,0.046,-0.003
1.393,0.767,0.205,-0.034,-0.071,-0.062,-0.003
1.529,0.897,0.101,0.05,0.016,0.024,-0.003
1.678,0.979,0.068,0.186,0.176,0.191,-0.003
1.833,0.988,0.012,-0.08,-0.093,-0.07,-0.003
1.979,0.984,-0.007,0.11,0.113,0.137,-0.003
2.059,0.903,-0.029,0.006,0.027,0.05,-0.003
2.095,0.805,-0.031,-0.038,-0.014,-0.004,-0.003
1.981,0.644,-0.145,0.085,0.09,0.103,-0.003
1.779,0.631,-0.227,0.03,0.029,0.051,-0.003
1.537,0.742,-0.352,0.101,0.087,0.097,-0.003
1.253,0.893,-0.504,0.079,0.052,0.065,-0.003
0.999,1.081,-0.673,0.041,0.01,0.025,-0.003
0.802,1.297,-0.853,0.077,0.045,0.057,-0.003
0.683,1.541,-1.01,0.065,0.037,0.047,-0.003
0.689,1.81,-1.136,0.03,0.013,0.015,-0.003
0.789,1.937,-1.197,0.08,0.08,0.069,-0.003
0.86,1.948,-1.245,0.023,0.035,0.041,-0.003
0.966,1.967,-1.257,0.026,0.042,0.051,-0.003
1.028,1.928,-1.258,0.061,0.059,0.074,-0.003
1.012,1.86,-1.252,0.032,0.029,0.062,-0.003
0.943,1.772,-1.268,0.073,0.062,0.097,-0.003
0.804,1.794,-1.303,0.051,0.04,0.05,-0.003
0.617,1.931,-1.35,0.036,0.021,0.029,-0.003
0.418,2.117,-1.376,0.003,-0.009,-0.013,-0.003
0.255,2.285,-1.412,0.068,0.06,0.042,-0.003
0.145,2.47,-1.463,0.033,0.028,0.02,-0.003
0.11,2.643,-1.474,-0.029,-0.037,-0.043,-0.003
0.133,2.711,-1.44,0.033,0.031,0.018,-0.003
0.244,2.704,-1.349,0.039,0.044,0.035,-0.003
0.386,2.583,-1.26,-0.055,-0.055,-0.064,-0.003
0.548,2.407,-1.14,0.055,0.075,0.066,-0.003
0.697,2.233,-1.026,0.023,0.038,0.045,-0.003
0.781,2.004,-0.918,-0.029,-0.028,-0.016,-0.003
0.79,1.775,-0.809,0.068,0.07,0.084,-0.003
0.653,1.631,-0.747,0.044,0.042,0.058,-0.003
0.486,1.606,-0.694,0.028,0.008,0.004,-0.003
0.267,1.605,-0.654,0.067,0.05,0.042,-0.003
-0.002,1.621,-0.592,0.096,0.077,0.07,-0.003
-0.241,1.658,-0.536,0.01,-0.005,-0.022,-0.003
-0.44,1.685,-0.487,0.023,0.017,-0.004,-0.003
-0.566,1.711,-0.377,0.082,0.094,0.065,-0.003
-0.656,1.625,-0.263,-0.067,-0.051,-0.07,-0.003
-0.694,1.463,-0.142,0.02,0.041,0.029,-0.003
-0.667,1.341,0.03,0.056,0.079,0.057,-0.003
-0.721,1.099,0.114,-0.069,-0.056,-0.068,-0.003
-0.75,0.892,0.199,0.033,0.041,0.041,-0.003
-0.805,0.638,0.259,0.029,0.039,0.021,-0.003
-0.904,0.386,0.26,0.014,0.008,-0.014,-0.003
-1.002,0.24,0.282,0.048,0.054,0.039,-0.003
-1.096,0.171,0.307,0.009,0.004,-0.001,-0.003
-1.2,0.18,0.318,0.067,0.065,0.057,-0.003
-1.313,0.288,0.401,-0.01,-0.017,-0.02,-0.003
-1.443,0.44,0.456,0.008,-0.002,-0.002,-0.003
-1.508,0.604,0.519,0.11,0.11,0.104,-0.003
-1.572,0.731,0.593,-0.074,-0.069,-0.083,-0.003
-1.622,0.714,0.591,0.082,0.082,0.065,-0.003
-1.635,0.7,0.623,0.069,0.091,0.069,-0.003
-1.58,0.632,0.657,-0.083,-0.068,-0.088,-0.003
-1.509,0.408,0.574,0.105,0.114,0.094,-0.003
-1.433,0.183,0.509,0.058,0.066,0.059,-0.003
-1.345,-0.043,0.414,-0.056,-0.067,-0.074,-0.003
-1.231,-0.142,0.316,0.125,0.107,0.1,-0.003
-1.105,-0.114,0.253,0.01,0.002,-0.003,-0.003
-1.043,0.056,0.205,-0.019,-0.026,-0.036,-0.003
-0.927,0.295,0.21,0.057,0.066,0.056,-0.003
-0.876,0.624,0.237,-0.01,0.006,0.001,-0.003
-0.848,0.992,0.246,0.013,0.028,0.022,-0.003
-0.779,1.313,0.278,0.003,0.012,0.022,-0.003
-0.774,1.56,0.299,0.002,0.009,0.005,-0.003
-0.773,1.652,0.316,0.068,0.069,0.059,-0.003
-0.801,1.654,0.313,-0.026,-0.021,-0.027,-0.003
-0.821,1.547,0.31,0.092,0.09,0.078,-0.003
-0.851,1.409,0.266,0.099,0.099,0.087,-0.003
-0.857,1.293,0.255,-0.069,-0.061,-0.071,-0.003
-0.836,1.227,0.254,0.129,0.141,0.124,-0.003
-0.803,1.179,0.281,0.011,0.022,0.009,-0.003
-0.741,1.111,0.357,-0.064,-0.044,-0.068,-0.003
-0.719,1.126,0.516,0.108,0.117,0.1,-0.003
-0.737,1.089,0.598,-0.059,-0.045,-0.04,-0.003
-0.778,1.056,0.719,-0.014,-0.003,-0.002,-0.003
-0.847,0.967,0.84,0.023,0.023,0.028,-0.003
-0.961,0.79,0.962,-0.017,-0.019,0.001,-0.003
-1.101,0.561,1.038,0.048,0.049,0.043,-0.003
-1.273,0.345,1.085,0.003,-0.014,-0.017,-0.003
-1.439,0.112,1.095,0.103,0.089,0.089,-0.004
-1.557,-0.127,1.116,0.028,0.02,0.013,-0.003
-1.649,-0.341,1.155,0.004,-0.005,-0.004,-0.003
-1.676,-0.475,1.192,0.136,0.132,0.137,-0.003
-1.676,-0.569,1.209,0.001,0.007,-0.007,-0.003
-1.655,-0.632,1.253,-0.043,-0.031,-0.044,-0.003
-1.585,-0.667,1.312,0.169,0.182,0.163,-0.004
-1.517,-0.72,1.361,-0.126,-0.115,-0.139,-0.003
-1.431,-0.725,1.419,0.041,0.038,0.038,-0.004
-1.363,-0.74,1.486,0.091,0.084,0.092,-0.003
-1.336,-0.751,1.53,-0.097,-0.112,-0.107,-0.003
-1.323,-0.755,1.57,0.113,0.096,0.107,-0.003
-1.32,-0.776,1.601,0.023,-0.004,0.003,-0.004
-1.31,-0.845,1.634,0.026,-0.002,-0.007,-0.004
-1.328,-0.9,1.684,0.101,0.08,0.08,-0.004
-1.321,-0.918,1.719,0.011,0.001,-0.006,-0.003
-1.264,-0.861,1.779,0.1,0.088,0.095,-0.004
-1.178,-0.745,1.844,0.005,0.005,0.008,-0.004
-1.098,-0.636,1.919,0.01,0.014,0.008,-0.004
-1.021,-0.542,1.983,0.083,0.09,0.087,-0.004
-0.927,-0.356,2.058,-0.067,-0.058,-0.062,-0.004
-0.888,-0.135,2.065,0.038,0.054,0.029,-0.004
-0.898,0.091,2.092,0.085,0.09,0.081,-0.004
-0.899,0.323,2.141,-0.09,-0.086,-0.089,-0.004
-0.976,0.454,2.111,0.092,0.086,0.077,-0.004
-0.952,0.617,2.115,0.024,0.015,0.01,-0.004
-0.986,0.662,2.092,0.026,0.007,0.006,-0.004
-0.974,0.595,2.094,0.057,0.042,0.033,-0.004
-0.937,0.549,2.151,0.057,0.054,0.048,-0.004
-0.898,0.478,2.155,-0.014,-0.013,-0.02,-0.003
-0.747,0.509,2.284,0.005,0.015,0.009,-0.004
-0.652,0.493,2.341,0.033,0.049,0.06,-0.004
-0.569,0.507,2.369,0.001,0.01,0.017,-0.004
-0.436,0.588,2.384,-0.003,-0.002,0.001,-0.004
-0.332,0.678,2.414,0.063,0.066,0.069,-0.004
-0.269,0.764,2.412,-0.004,0.008,-0.001,-0.004
-0.22,0.782,2.431,-0.002,0.015,0.001,-0.003
-0.194,0.748,2.418,0.052,0.063,0.047,-0.004
-0.148,0.649,2.376,0.062,0.061,0.047,-0.004
-0.075,0.513,2.33,0.025,0.027,0.019,-0.004
0.028,0.312,2.318,0.057,0.056,0.052,-0.004
0.142,0.097,2.348,0.049,0.045,0.036,-0.004
0.283,-0.143,2.351,-0.003,-0.013,-0.012,-0.004
0.454,-0.359,2.389,0.049,0.048,0.055,-0.004
0.6,-0.536,2.404,0.055,0.062,0.067,-0.004
0.688,-0.65,2.389,-0.033,-0.029,-0.01,-0.004
0.764,-0.668,2.327,0.057,0.055,0.082,-0.004
0.797,-0.628,2.258,0.001,0.002,0.021,-0.004
0.774,-0.613,2.185,0.031,0.024,0.045,-0.004
0.746,-0.642,2.082,0.067,0.068,0.077,-0.004
0.69,-0.665,1.963,0.042,0.041,0.042,-0.004
0.646,-0.67,1.845,0.066,0.059,0.061,-0.004
0.654,-0.702,1.74,0.048,0.049,0.041,-0.004
0.658,-0.727,1.671,0.046,0.054,0.048,-0.004
0.68,-0.761,1.577,0.093,0.089,0.092,-0.004
0.707,-0.81,1.526,0.014,0.007,0.006,-0.004
0.784,-0.826,1.44,0.096,0.093,0.103,-0.004
0.848,-0.855,1.361,0.041,0.036,0.064,-0.004
0.914,-0.806,1.266,-0.038,-0.04,-0.004,-0.004
0.936,-0.672,1.124,0.081,0.089,0.118,-0.004
0.929,-0.504,0.975,0.037,0.043,0.073,-0.004
0.901,-0.357,0.828,-0.024,-0.024,0.005,-0.004
0.86,-0.215,0.665,-0.011,-0.019,0.003,-0.004
0.807,-0.118,0.464,0.023,0.007,0.018,-0.004
0.765,-0.033,0.308,0.062,0.039,0.052,-0.004
0.73,-0,0.138,0.067,0.055,0.07,-0.004
0.801,0.128,0.086,0.038,0.044,0.05,-0.004
0.823,0.142,-0.042,0.045,0.054,0.057,-0.004
0.882,0.114,-0.155,0.009,0.031,0.027,-0.004
0.976,0.081,-0.247,-0.064,-0.037,-0.039,-0.004
1.046,0.032,-0.351,0.028,0.054,0.051,-0.004
1.134,0.005,-0.429,-0.065,-0.06,-0.043,-0.004
1.194,0.007,-0.565,-0.01,-0.009,0.013,-0.004
1.253,0.047,-0.677,0.036,0.022,0.059,-0.004
1.313,0.114,-0.801,-0.042,-0.047,-0.023,-0.004
1.293,0.145,-0.957,0.043,0.041,0.056,-0.004
1.32,0.16,-1.092,0.049,0.042,0.059,-0.004
1.326,0.118,-1.192,-0.045,-0.056,-0.05,-0.004
1.335,0.127,-1.27,0.095,0.099,0.092,-0.004
1.373,0.09,-1.299,-0.02,-0.015,-0.016,-0.004
1.41,0.029,-1.291,-0.016,-0.006,-0.005,-0.004
1.424,-0.161,-1.321,0.061,0.074,0.076,-0.004
1.49,-0.323,-1.28,-0.082,-0.071,-0.072,-0.004
1.524,-0.499,-1.26,0.08,0.088,0.084,-0.004
1.528,-0.668,-1.244,-0.02,-0.007,-0.012,-0.004
1.499,-0.737,-1.256,-0.073,-0.056,-0.067,-0.004
1.466,-0.831,-1.254,0.1,0.11,0.111,-0.004
1.462,-0.91,-1.242,-0.117,-0.109,-0.099,-0.004
1.424,-0.978,-1.274,0.027,0.033,0.037,-0.004
1.38,-1.001,-1.244,0.085,0.071,0.079,-0.004
1.363,-1.007,-1.224,-0.064,-0.085,-0.077,-0.004
1.38,-0.94,-1.167,0.098,0.089,0.079,-0.004
1.393,-0.87,-1.118,-0.018,-0.021,-0.03,-0.004
1.419,-0.869,-1.022,-0.008,-0.007,-0.003,-0.004
1.478,-0.868,-0.961,0.044,0.064,0.055,-0.004
1.479,-0.891,-0.876,-0.087,-0.064,-0.071,-0.004
1.469,-0.828,-0.818,0.045,0.062,0.062,-0.004
1.472,-0.721,-0.747,0.013,0.027,0.018,-0.004
1.455,-0.635,-0.706,-0.011,-0.004,-0.011,-0.004
1.427,-0.551,-0.684,0.089,0.082,0.079,-0.004
1.384,-0.46,-0.678,-0.011,-0.013,-0.018,-0.004
1.382,-0.289,-0.661,0.111,0.12,0.115,-0.004
1.404,-0.158,-0.631,-0.007,-0.004,-0.011,-0.004
1.445,-0.03,-0.605,0.01,0.006,0,-0.004
1.5,0.054,-0.605,0.1,0.102,0.098,-0.004
1.569,0.163,-0.564,-0.05,-0.04,-0.051,-0.004
1.702,0.268,-0.451,0.032,0.042,0.035,-0.004
1.74,0.244,-0.481,0.083,0.1,0.096,-0.004
1.796,0.221,-0.44,-0.116,-0.105,-0.109,-0.004
1.82,0.191,-0.429,0.026,0.047,0.041,-0.004
1.83,0.237,-0.408,0.038,0.053,0.051,-0.004
1.783,0.267,-0.438,-0.084,-0.072,-0.078,-0.004
1.729,0.309,-0.463,0.049,0.054,0.059,-0.004
1.683,0.363,-0.492,0.053,0.062,0.062,-0.004
1.58,0.381,-0.473,-0.088,-0.083,-0.092,-0.004
1.493,0.459,-0.488,0.071,0.082,0.075,-0.004
1.445,0.56,-0.461,0.064,0.076,0.071,-0.004
1.437,0.644,-0.451,-0.028,-0.014,-0.02,-0.004
1.455,0.67,-0.419,0.045,0.052,0.054,-0.004
1.446,0.61,-0.371,0.067,0.073,0.075,-0.004
1.476,0.52,-0.302,-0.05,-0.045,-0.042,-0.004
1.45,0.403,-0.243,0.028,0.039,0.047,-0.004
1.424,0.339,-0.181,0.051,0.057,0.069,-0.004
1.387,0.283,-0.155,-0.009,0.002,0.013,-0.004
1.359,0.213,-0.104,-0.043,-0.036,-0.021,-0.004
1.272,0.097,-0.091,0.079,0.08,0.095,-0.004
1.209,0.021,-0.055,-0.026,-0.035,-0.021,-0.004
1.171,0.012,0.013,-0.011,-0.018,-0.007,-0.004
1.116,0.086,0.066,0.072,0.069,0.074,-0.004
1.1,0.158,0.171,0.007,0.008,0.022,-0.004
1.096,0.15,0.261,-0.096,-0.094,-0.077,-0.004
1.11,0.144,0.347,0.084,0.088,0.095,-0.004
1.143,0.091,0.442,-0.032,-0.024,-0.021,-0.004
1.179,0.052,0.543,-0.059,-0.048,-0.041,-0.004
1.208,0.014,0.635,0.09,0.098,0.105,-0.004
1.22,0.003,0.734,0.007,-0.001,0.017,-0.004
1.206,-0.033,0.784,-0.066,-0.077,-0.054,-0.004
1.201,-0.05,0.852,0.062,0.056,0.079,-0.004
1.129,-0.102,0.879,0.062,0.056,0.076,-0.004
1.031,-0.083,0.938,-0.071,-0.078,-0.057,-0.004
0.951,-0.002,1.015,0.05,0.038,0.056,-0.004
0.884,0.122,1.102,0.031,0.021,0.032,-0.004
0.862,0.324,1.251,-0.079,-0.09,-0.079,-0.004
0.778,0.422,1.304,0.009,0.005,0.016,-0.004
0.685,0.504,1.395,-0.009,-0.018,-0.001,-0.004
0.582,0.552,1.49,-0.031,-0.035,-0.029,-0.004
0.484,0.599,1.584,-0.078,-0.069,-0.073,-0.004
0.424,0.638,1.672,0.036,0.043,0.044,-0.004
0.327,0.663,1.719,-0.038,-0.049,-0.036,-0.004
0.235,0.654,1.768,-0.055,-0.064,-0.051,-0.004
0.128,0.618,1.781,0.11,0.101,0.116,-0.004
0.06,0.559,1.795,-0.016,-0.021,-0.011,-0.004
-0.035,0.548,1.778,-0.086,-0.093,-0.089,-0.004
-0.1,0.578,1.782,0.138,0.136,0.13,-0.004
-0.167,0.643,1.797,-0.074,-0.078,-0.088,-0.004
-0.215,0.664,1.8,-0.08,-0.065,-0.088,-0.004
-0.234,0.587,1.827,0.047,0.085,0.054,-0.004
-0.265,0.501,1.852,-0.13,-0.097,-0.122,-0.004
-0.257,0.399,1.895,-0.069,-0.051,-0.056,-0.004
-0.24,0.339,1.927,-0.013,-0.009,-0.001,-0.004
-0.179,0.369,1.95,-0.017,-0.035,-0.015,-0.004
-0.173,0.425,1.957,-0.018,-0.051,-0.022,-0.004
-0.164,0.4,1.954,-0.013,-0.051,-0.036,-0.004
-0.183,0.337,1.86,0.107,0.078,0.076,-0.004
-0.171,0.234,1.8,-0.068,-0.075,-0.099,-0.004
-0.162,0.117,1.767,-0.031,-0.023,-0.057,-0.004
-0.123,-0.035,1.681,0.16,0.159,0.132,-0.004
-0.035,-0.3,1.618,-0.082,-0.087,-0.099,-0.004
0.039,-0.526,1.583,0.022,0.007,0.003,-0.004
0.113,-0.702,1.489,0.099,0.091,0.09,-0.004
0.111,-0.78,1.43,-0.167,-0.159,-0.168,-0.004
0.077,-0.816,1.362,0.058,0.073,0.065,-0.003
0.04,-0.825,1.298,0.04,0.076,0.065,-0.004
0.012,-0.722,1.26,-0.113,-0.083,-0.091,-0.003
-0.017,-0.582,1.161,0.044,0.051,0.047,-0.003
-0.02,-0.332,1.074,-0.004,-0.017,-0.009,-0.003
0.005,-0.105,0.917,-0.03,-0.067,-0.062,-0.003
0.027,0.105,0.801,0.027,-0.026,-0.019,-0.003
0.081,0.262,0.686,0.009,-0.023,-0.03,-0.003
0.127,0.428,0.645,0.005,-0.027,-0.034,-0.003
0.198,0.588,0.674,-0.11,-0.111,-0.124,-0.003
0.174,0.653,0.621,-0.046,-0.012,-0.041,-0.003
0.15,0.727,0.639,0.007,0.044,0.014,-0.003
0.102,0.696,0.681,-0.204,-0.177,-0.177,-0.003
0.034,0.632,0.704,0.036,0.066,0.067,-0.003
-0.037,0.582,0.789,0.021,0.038,0.034,-0.003
-0.135,0.549,0.844,-0.174,-0.16,-0.153,-0.003
-0.257,0.521,0.862,0.117,0.122,0.128,-0.003
-0.382,0.384,0.872,0.024,0.004,0.013,-0.003
-0.479,0.261,0.884,-0.097,-0.126,-0.113,-0.003
-0.523,0.235,0.832,0.139,0.114,0.112,-0.003
-0.543,0.302,0.813,-0.056,-0.068,-0.072,-0.003
-0.452,0.43,0.877,-0.069,-0.077,-0.071,-0.002
-0.362,0.393,0.918,0.014,0.006,0.007,-0.003
-0.284,0.276,1.004,-0.089,-0.075,-0.079,-0.003
-0.227,0.161,1.128,-0.048,-0,-0,-0.003
-0.216,0.042,1.252,-0.105,-0.062,-0.07,-0.003
-0.291,-0.122,1.37,-0.027,0.008,0.008,-0.002
-0.386,-0.303,1.483,0.001,0.023,0.018,-0.002
-0.521,-0.515,1.543,-0.121,-0.115,-0.112,-0.002
-0.615,-0.676,1.604,0.153,0.147,0.165,-0.003
-0.689,-0.8,1.629,-0.005,-0.025,-0.007,-0.002
-0.751,-0.803,1.665,-0.034,-0.072,-0.054,-0.002
-0.733,-0.738,1.676,0.194,0.159,0.179,-0.002
-0.631,-0.611,1.722,-0.035,-0.055,-0.057,-0.002
-0.486,-0.544,1.787,-0.025,-0.039,-0.042,-0.002
-0.35,-0.572,1.883,0.157,0.151,0.163,-0.002
-0.237,-0.644,1.998,-0.106,-0.103,-0.089,-0.002
-0.096,-0.792,2.099,-0.001,0.017,0.033,-0.002
-0.015,-0.976,2.168,-0.019,0.014,0.031,-0.002
-0.014,-1.161,2.209,-0.018,0,0.015,-0.002
-0.12,-1.399,2.21,-0.019,-0.016,0.001,-0.002
-0.255,-1.448,2.183,0.01,0.006,0.016,-0.002
-0.483,-1.444,2.1,0.113,0.1,0.101,-0.002
-0.674,-1.358,2.07,-0.065,-0.082,-0.064,-0.002
-0.8,-1.207,1.978,0.062,0.036,0.054,-0.002
-0.93,-1.055,1.83,0.133,0.106,0.108,-0.002
-0.908,-0.854,1.721,-0.032,-0.039,-0.042,-0.002
-0.804,-0.651,1.61,0.05,0.045,0.048,-0.002
-0.63,-0.578,1.561,0.122,0.12,0.118,-0.002
-0.443,-0.56,1.522,-0.051,-0.05,-0.051,-0.002
-0.262,-0.586,1.455,0.02,0.033,0.033,-0.002
-0.102,-0.68,1.383,0.09,0.105,0.123,-0.002
-0,-0.763,1.32,-0.058,-0.047,-0.019,-0.002
-0.02,-0.831,1.222,0.027,0.012,0.045,-0.002
-0.045,-0.771,1.091,0.119,0.098,0.124,-0.002
-0.118,-0.566,0.966,-0.014,-0.02,-0.024,-0.002
-0.217,-0.384,0.796,0.018,0.023,-0.003,-0.002
-0.28,-0.207,0.606,0.105,0.094,0.082,-0.002
-0.286,-0.02,0.428,0.044,0.03,0.022,-0.002
-0.293,0.132,0.196,0.035,0.03,0.018,-0.002
-0.118,0.228,0.095,0.103,0.111,0.094,-0.002
0.06,0.177,-0.018,0.046,0.063,0.051,-0.002
0.298,0.033,-0.114,0.027,0.05,0.031,-0.002
0.519,-0.117,-0.202,0.031,0.054,0.035,-0.002
0.757,-0.256,-0.265,0.17,0.188,0.18,-0.002
0.92,-0.486,-0.313,-0.092,-0.067,-0.07,-0.002
0.961,-0.716,-0.402,0.137,0.146,0.149,-0.002
0.916,-0.833,-0.539,0.166,0.144,0.16,-0.002
0.824,-0.87,-0.63,-0.038,-0.068,-0.055,-0.002
0.644,-0.846,-0.743,0.16,0.157,0.138,-0.002
0.475,-0.824,-0.884,0.129,0.136,0.104,-0.002
0.38,-0.77,-0.963,-0.145,-0.129,-0.161,-0.002
0.283,-0.777,-1.051,-0.035,-0.011,-0.04,-0.002
0.289,-0.809,-1.098,-0.086,-0.066,-0.093,-0.002
0.322,-0.942,-1.147,-0.083,-0.068,-0.09,-0.002
0.398,-1.048,-1.162,0.013,0.033,0.021,-0.002
0.502,-1.124,-1.165,-0.04,-0.024,-0.026,-0.002
0.593,-1.281,-1.242,0.065,0.072,0.06,-0.002
0.685,-1.458,-1.291,0.049,0.068,0.045,-0.002
0.718,-1.671,-1.373,0.057,0.089,0.074,-0.002
0.802,-1.727,-1.375,0.078,0.104,0.084,-0.002
0.817,-1.738,-1.413,-0.043,-0.029,-0.044,-0.002
0.801,-1.728,-1.447,0.029,0.016,0.021,-0.002
0.777,-1.68,-1.46,0.007,0.002,0.002,-0.002
0.725,-1.546,-1.435,-0.143,-0.136,-0.14,-0.002
0.686,-1.366,-1.361,-0.073,-0.081,-0.073,-0.002
0.657,-1.165,-1.289,0.059,0.065,0.07,-0.002
0.625,-1.019,-1.173,-0.036,-0.026,-0.023,-0.002
0.62,-0.975,-1.097,0.128,0.153,0.141,-0.002
0.621,-0.945,-1.02,0.093,0.134,0.115,-0.002
0.63,-1.05,-1.001,-0.007,0.023,0.012,-0.002
0.641,-1.199,-0.978,0.11,0.12,0.11,-0.002
0.678,-1.368,-0.967,-0.015,-0.014,-0.017,-0.002
0.706,-1.479,-0.929,-0.085,-0.09,-0.077,-0.002
0.736,-1.417,-0.937,0.006,0.015,0.019,-0.002
0.757,-1.212,-0.921,-0.173,-0.179,-0.176,-0.002
0.736,-0.937,-0.882,0,-0.005,0.005,-0.002
0.721,-0.652,-0.82,-0.067,-0.04,-0.04,-0.002
0.702,-0.316,-0.726,-0.11,-0.086,-0.088,-0.002
0.678,0.051,-0.622,0.017,0.033,0.05,-0.002
0.675,0.409,-0.537,-0.168,-0.151,-0.123,-0.002
0.615,0.703,-0.424,0.028,0.029,0.047,-0.002
0.583,0.815,-0.35,0.101,0.097,0.113,-0.002
0.562,0.824,-0.312,-0.222,-0.212,-0.212,-0.002
0.51,0.725,-0.268,0.144,0.147,0.144,-0.002
0.504,0.684,-0.215,-0.035,-0.033,-0.021,-0.002
0.509,0.694,-0.137,-0.187,-0.184,-0.18,-0.002
0.569,0.753,-0.087,0.114,0.13,0.134,-0.002
0.665,0.748,0.04,-0.109,-0.092,-0.076,-0.002
0.761,0.754,0.152,-0.168,-0.156,-0.16,-0.002
0.83,0.791,0.288,0.063,0.07,0.073,-0.002
0.903,0.814,0.442,-0.142,-0.124,-0.115,-0.002
