force_x_N,force_y_N,force_z_N,vibration_x_g,vibration_y_g,vibration_z_g,ae_rms_V
5.69,-2.324,7.908,-0.092,-0.023,-0.043,0.028
5.314,-1.481,8.159,-0.108,0.127,0.212,0.028
4.917,-0.479,8.53,-0.118,0.007,0.037,0.029
4.591,0.953,8.617,0.107,-0.007,0.14,0.029
3.927,3.108,8.541,0.111,-0.058,0.168,0.029
3.029,5.334,8.504,0.054,-0.123,-0.104,0.029
2.318,7.14,7.868,0.11,-0.081,-0.067,0.029
1.734,7.756,6.649,0.043,-0.034,-0.08,0.029
1.454,7.277,5.783,0.016,-0.067,-0.218,0.03
1.567,7.368,5.033,-0.023,0.017,-0.069,0.03
1.606,8.579,4.017,-0.15,0.002,-0.096,0.03
1.747,9.963,3.366,-0.025,0.009,-0.041,0.03
1.966,9.368,3.216,-0.206,-0.023,0.053,0.03
2.009,7.517,3.301,-0.159,0.022,0.087,0.031
1.66,6.801,3.247,0.065,0.041,0.122,0.031
0.842,7.808,3.276,-0.132,-0.04,0.06,0.031
-0.259,9.063,3.281,0.096,0.005,0.076,0.031
-1.307,8.58,3.428,0.243,-0.01,0.134,0.031
-2.143,7.168,3.306,-0.044,-0.209,-0.102,0.032
-2.516,6.529,2.657,0.179,-0.085,-0.007,0.032
-2.606,7.109,2.356,0.22,-0.076,0.077,0.032
-2.631,8.053,2.092,-0.09,-0.228,-0.201,0.032
-2.385,7.696,1.71,-0.013,-0.006,-0.104,0.032
-1.969,5.804,1.679,-0.084,0.041,-0.044,0.032
-1.367,3.794,1.443,-0.288,-0.018,-0.11,0.033
-0.688,2.523,1.323,-0.086,0.124,0.018,0.033
-0.171,2.062,1.56,-0.13,0.062,0.139,0.033
0.369,1.975,1.439,-0.114,0.091,0.183,0.033
0.948,1.385,0.854,0.058,-0.028,-0.036,0.033
1.21,0.525,0.342,0.185,-0.006,0.164,0.033
1.189,0.083,-0.186,0.085,-0.093,-0.023,0.033
1.038,0.721,-0.736,0.194,-0.153,-0.219,0.034
0.886,2.159,-1.233,0.19,-0.1,0.039,0.034
0.933,2.934,-1.571,0.003,-0.185,-0.173,0.034
1.375,2.169,-1.418,0.013,-0.226,-0.23,0.034
2.228,0.849,-1.082,0.085,0.041,0.179,0.034
3.46,0.386,-0.816,-0.137,-0.092,-0.187,0.035
4.643,0.164,-0.22,-0.054,0.04,0.01,0.035
5.359,-0.42,0.537,-0.001,0.163,0.251,0.035
5.687,-1.521,1.091,-0.11,-0.009,-0.052,0.035
5.452,-2.527,1.314,-0.1,0.023,0.082,0.035
4.853,-2.295,1.13,0.038,0.14,0.258,0.035
4.251,-1.475,0.596,0.059,-0.078,-0.08,0.035
3.453,-0.329,-0.103,0.084,-0.057,-0.068,0.036
2.843,0.788,-1.061,0.146,0.021,0.015,0.036
2.764,1.841,-2.07,0.176,-0.081,-0.249,0.036
2.945,3.085,-2.824,-0.008,-0.15,-0.267,0.036
3.522,3.902,-3.114,0.042,0.009,-0.007,0.036
4.186,3.735,-3.105,0.019,-0.024,-0.126,0.036
4.696,3.169,-2.908,-0.172,-0.09,-0.097,0.037
5.206,2.622,-2.565,-0.034,0.072,0.15,0.037
5.458,1.741,-2.034,0.02,0.13,0.094,0.037
5.288,0.937,-1.346,-0.187,-0.057,0.042,0.037
4.959,0.63,-1.172,0.086,0.134,0.179,0.037
4.329,1.152,-1.249,0.064,0.091,0.078,0.037
3.318,2.218,-1.152,-0.113,-0.116,-0.001,0.037
2.232,3.193,-1.506,0.148,0.011,-0.04,0.037
1.291,4.192,-2.063,0.154,0.075,-0.064,0.037
0.723,5.165,-2.377,-0.131,-0.136,-0.224,0.038
0.759,5.594,-2.484,0.095,0.05,-0.181,0.037
1.131,5.749,-2.193,0.09,0.093,-0.082,0.038
1.885,5.55,-1.683,-0.217,-0.047,-0.112,0.038
2.823,4.662,-1.109,-0.046,0.071,-0.043,0.038
3.588,3.553,-0.374,0.003,0.107,0.136,0.038
4.108,2.335,0.525,-0.135,-0.021,0.107,0.038
3.9,1.082,1.067,0.019,0.025,0.073,0.038
2.976,0.421,1.381,0.1,0.068,0.216,0.038
1.68,0.315,1.652,-0.02,-0.08,0.058,0.038
0.213,0.647,1.506,0.026,-0.059,-0.051,0.038
-1.085,0.86,1.408,0.099,0.06,0.134,0.038
-2.1,1.009,1.255,0.043,-0.052,-0.057,0.038
-2.731,1.694,0.969,0.009,-0.043,-0.229,0.038
-2.935,2.386,1.119,0.024,0.077,0.03,0.038
-2.728,2.387,1.655,0.06,0.077,-0.056,0.038
-2.236,1.845,2.071,-0.142,-0.057,-0.252,0.039
-1.312,1.142,2.638,-0.014,0.165,0.174,0.039
-0.268,0.376,3.4,-0.009,0.101,0.118,0.038
0.595,-0.3,4.019,-0.08,-0.075,-0.095,0.039
1.284,-1.333,4.474,0.147,0.108,0.123,0.039
1.781,-2.845,4.711,0.116,0.115,-0.036,0.038
2.361,-3.783,5.046,-0.172,-0.064,-0.288,0.039
3.317,-4.212,5.419,0.067,0.11,0.152,0.039
4.287,-4.186,5.65,0.048,-0.015,0.005,0.039
5.283,-3.816,6.169,-0.237,-0.11,-0.063,0.039
6.308,-2.936,6.783,-0.014,0.042,0.226,0.039
6.96,-1.168,7.24,0.013,-0.006,0.029,0.039
7.095,-0.005,8.167,-0.117,-0.026,0.01,0.039
7.054,0.405,9.049,0.038,-0.03,0.037,0.04
6.896,0.49,9.313,0.119,0.114,0.029,0.04
6.451,0.46,9.664,0.055,0.069,0.031,0.04
6.238,0.03,9.642,0.034,-0.15,-0.151,0.04
6.477,-1.459,9.321,0.16,0.102,0.054,0.04
6.992,-3.696,9.02,0.039,-0.049,-0.134,0.04
7.857,-5.394,8.561,-0.1,-0.248,-0.241,0.041
8.851,-6.108,8.15,0.044,0.058,0.156,0.041
9.256,-5.925,8.161,-0.167,-0.179,-0.132,0.041
9.333,-5.114,8.252,-0.196,-0.135,-0.045,0.041
9.041,-3.908,8.383,0.046,0.198,0.306,0.041
8.425,-2.315,8.878,-0.19,-0.059,-0.002,0.041
7.649,-0.281,9.278,-0.037,-0.061,0.069,0.042
6.678,2.163,9.476,0.165,0.123,0.248,0.042
5.786,4.485,9.585,0.007,-0.05,0.02,0.042
5.098,6.585,9.044,0.144,-0.032,0.026,0.042
4.573,7.748,8.149,0.164,0.006,0.004,0.042
4.209,8.079,7.579,0.103,-0.007,-0.056,0.042
3.866,8.562,6.654,-0.046,-0.057,-0.167,0.042
3.446,9.386,5.427,-0.069,-0.004,-0.128,0.043
3.11,9.808,4.677,-0.016,0.081,0.008,0.043
2.932,9.052,4.455,-0.303,-0.057,-0.076,0.043
2.815,7.862,4.167,-0.155,0.057,0.07,0.043
2.597,7.639,4.02,0.087,0.162,0.225,0.043
2.041,8.192,4.097,-0.135,-0.061,0.032,0.043
1.144,8.49,4.358,0.103,0.022,0.145,0.043
-0.005,7.913,4.711,0.295,0.088,0.235,0.043
-1.222,7.097,4.74,0.014,-0.18,-0.074,0.043
-2.133,6.643,4.497,0.206,-0.045,0.071,0.043
-2.969,6.72,4.529,0.271,-0.041,0.1,0.043
-3.445,6.985,4.333,-0.016,-0.16,-0.173,0.044
-3.431,6.394,4.082,0.011,-0.023,-0.111,0.044
-3.066,4.901,3.987,0.023,0.042,-0.013,0.044
-2.294,3.207,3.816,-0.165,0.014,-0.108,0.044
-1.627,1.61,3.776,-0.142,0.063,-0.063,0.044
-1.174,0.632,3.951,-0.149,0.096,0.138,0.044
-0.646,-0.118,3.746,-0.124,0.099,0.083,0.044
-0.199,-0.994,3.308,-0.025,-0.018,-0.035,0.044
0.062,-2.028,2.942,0.092,0.032,0.169,0.044
0.324,-2.505,2.406,0.197,0.062,0.055,0.044
0.627,-1.766,1.639,0.087,-0.23,-0.245,0.044
0.893,-0.405,0.957,0.264,-0.055,0.074,0.044
1.05,0.288,0.496,0.216,-0.098,-0.088,0.044
1.392,-0.052,0.401,-0.034,-0.333,-0.285,0.044
1.981,-0.63,0.426,0.084,-0.049,0.032,0.044
2.828,-0.842,0.601,0.02,-0.015,-0.094,0.044
3.697,-1.161,1.142,-0.18,-0.111,-0.129,0.044
4.449,-1.786,1.796,-0.081,0.082,0.095,0.045
5.119,-2.762,2.269,-0.085,0.104,0.042,0.044
5.459,-3.542,2.486,-0.178,-0.007,0.024,0.045
5.404,-3.457,2.304,-0.05,0.025,0.116,0.045
4.892,-2.631,1.785,0.097,0.025,0.027,0.045
3.889,-1.299,1.035,0.001,-0.088,-0.081,0.045
3.024,-0.057,-0.115,-0.017,-0.16,-0.177,0.045
2.498,1.242,-1.433,0.186,-0.02,-0.181,0.045
2.291,2.589,-2.619,-0.005,-0.136,-0.232,0.045
2.597,3.525,-3.563,-0.093,-0.159,-0.209,0.045
3.288,3.997,-4.218,0.092,0.025,-0.11,0.045
4.029,4.073,-4.514,-0.127,-0.129,-0.136,0.045
4.735,3.539,-4.563,-0.168,-0.091,-0.057,0.045
5.038,2.432,-4.228,0.003,0.102,0.099,0.045
4.849,1.46,-3.768,-0.184,-0.057,0.054,0.045
4.413,1.133,-3.705,-0.167,-0.031,0.024,0.045
3.693,1.404,-3.584,-0.014,0.092,0.128,0.045
2.687,2.066,-3.493,-0.104,-0.086,0.021,0.045
1.702,2.965,-3.991,-0.043,-0.093,-0.133,0.045
0.9,4.258,-4.618,0.037,-0.023,-0.103,0.045
0.482,5.6,-4.973,-0.007,-0.064,-0.15,0.045
0.327,6.471,-5.289,-0.089,-0.167,-0.358,0.045
0.429,6.766,-5.269,-0.038,-0.004,-0.135,0.045
1.022,6.371,-4.919,-0.062,0.057,-0.023,0.045
1.819,5.444,-4.469,-0.021,0.051,-0.074,0.045
2.753,4.449,-3.707,0.042,0.18,0.191,0.045
3.556,3.164,-2.794,-0.08,0.088,0.172,0.045
3.922,1.759,-2.12,0.107,0.146,0.206,0.045
3.631,0.563,-1.576,0.01,-0.003,0.191,0.045
2.727,0.126,-1.063,-0.027,-0.07,0.127,0.045
1.359,0.188,-0.935,0.013,-0.051,0.053,0.045
-0.203,0.316,-0.89,-0.061,-0.129,0.019,0.045
-1.726,0.7,-0.999,0.012,-0.076,-0.072,0.045
-2.762,1.425,-1.163,0.013,-0.032,-0.158,0.045
-3.216,2.023,-0.875,-0.033,-0.017,-0.056,0.045
-3.158,2.37,-0.404,0.03,0.073,-0.112,0.045
-2.573,2.388,0.003,-0.041,0.063,-0.105,0.045
-1.448,2.112,0.8,-0.108,0.015,0.025,0.044
-0.333,1.515,1.868,0.063,0.161,0.14,0.044
0.641,0.826,2.763,0.025,0.028,0.011,0.044
1.438,-0.184,3.53,0.024,0.006,-0.006,0.044
2.05,-1.627,4.289,0.004,0.08,-0.125,0.044
2.87,-2.544,5.146,-0.151,-0.03,-0.216,0.044
4.018,-2.858,5.733,-0.107,-0.01,0.028,0.045
5.074,-2.928,6.006,-0.03,-0.089,-0.061,0.045
6.013,-2.687,6.749,-0.118,-0.052,-0.076,0.046
6.961,-1.477,7.789,-0.098,0.041,0.116,0.046
7.59,0.351,8.301,0.036,0.033,0.011,0.046
7.726,1.399,9.374,-0.017,0.046,0.076,0.047
7.862,1.828,10.604,0.018,0.04,0.168,0.047
8.003,2.569,11.119,0.089,0.116,0.12,0.048
7.695,3.435,11.698,0.061,0.102,0.128,0.048
7.153,3.562,11.928,0.245,-0.061,-0.058,0.049
6.975,2.07,11.81,0.18,0.034,-0.132,0.049
7.099,-0.452,11.819,0.107,0.08,-0.119,0.05
7.555,-2.341,11.484,0.159,-0.06,-0.193,0.05
8.353,-3.359,11.096,-0.096,-0.116,-0.073,0.051
9.061,-3.891,11.008,-0.102,-0.05,0.047,0.051
9.449,-4.115,10.948,-0.045,-0.042,0.029,0.052
9.521,-3.476,11.051,-0.157,0.005,0.11,0.053
9.023,-1.7,11.434,-0.068,0.026,0.089,0.053
8.019,0.843,11.781,0.108,0.08,0.137,0.053
6.61,3.629,12.057,-0.017,-0.005,0.107,0.054
5.218,6.312,12.254,0.049,0.077,0.112,0.055
4.245,8.61,11.652,0.242,0.129,0.208,0.055
3.516,10.168,10.537,0.051,-0.15,-0.064,0.055
3.07,11.393,9.715,0.233,-0.023,-0.089,0.056
2.882,12.904,8.664,0.225,0.107,-0.042,0.056
2.716,14.395,7.151,-0.134,-0.14,-0.31,0.057
2.567,14.628,5.953,-0.031,-0.025,-0.205,0.058
2.348,13.384,5.407,-0.127,0.125,0.042,0.058
1.979,12.211,4.948,-0.407,-0.073,-0.097,0.058
1.555,12.306,4.392,-0.029,0.114,0.154,0.059
0.816,12.877,4.283,0.013,0.16,0.255,0.059
-0.3,12.625,4.63,-0.035,-0.111,0.017,0.06
-1.533,11.432,4.983,0.267,0.047,0.198,0.06
-2.831,10.673,4.865,0.209,0.042,0.147,0.06
-4.128,10.799,4.588,0.196,-0.105,0.045,0.061
-5.316,10.997,4.577,0.205,-0.179,0.021,0.061
-6.223,10.894,4.262,0.233,-0.049,0.013,0.062
-6.554,10.193,3.712,0.124,-0.065,-0.104,0.062
-6.36,8.937,3.368,-0.114,-0.146,-0.235,0.062
-5.628,7.491,3.03,0.044,0.143,0.002,0.063
-4.64,5.936,2.792,-0.129,0.044,-0.086,0.063
-3.832,4.562,2.734,-0.349,-0.011,-0.05,0.064
-3.014,3.384,2.287,-0.034,0.309,0.3,0.064
-2.268,1.966,1.729,-0.004,0.08,0.094,0.064
-2.064,0.52,1.251,-0.109,-0.126,0.007,0.065
-2.053,-0.16,0.649,0.36,0.228,0.297,0.065
-1.882,0.292,-0.301,0.258,-0.084,-0.079,0.065
-1.562,1.505,-1.187,0.144,-0.215,-0.063,0.066
-1.249,2.161,-1.902,0.369,-0.012,0.07,0.066
-0.687,2.08,-2.225,0.247,-0.144,-0.071,0.066
0.191,2.038,-2.475,0.056,-0.208,-0.095,0.067
1.465,2.342,-2.467,0.11,-0.041,-0.09,0.067
2.649,1.998,-1.784,0.065,0.051,0.042,0.067
3.659,0.882,-0.879,-0.174,-0.07,-0.034,0.068
4.688,-0.535,-0.166,-0.1,0.093,0.051,0.068
5.441,-1.645,0.197,-0.013,0.275,0.333,0.068
5.844,-2.107,0.318,-0.201,0.018,0.126,0.069
5.759,-2.226,0.144,0.027,0.032,0.069,0.069
5.024,-1.515,-0.559,0.246,0.164,0.21,0.069
4.116,-0.13,-1.814,0.055,-0.103,-0.095,0.069
3.424,1.418,-3.06,0.144,-0.139,-0.25,0.07
2.968,2.859,-4.257,0.331,0.095,0.01,0.07
3.077,3.994,-5.425,-0.024,-0.153,-0.183,0.07
3.726,4.79,-6.321,-0.008,-0.099,-0.223,0.071
4.739,5.424,-6.805,0.136,0.121,0.05,0.071
6.025,5.273,-6.87,-0.084,-0.017,-0.031,0.071
7.013,4.128,-6.339,-0.126,-0,-0.061,0.071
7.414,2.713,-5.653,0.074,0.212,0.276,0.071
7.425,1.913,-5.253,-0.04,0.074,0.166,0.072
6.854,1.771,-4.775,-0.138,0.031,0.107,0.072
5.649,1.843,-4.233,0.004,0.104,0.269,0.072
4.257,2.07,-4.384,0.138,0.111,0.134,0.072
3.052,3.214,-4.922,-0.039,-0.072,-0.174,0.073
2.274,4.993,-5.232,0.107,0.061,-0.053,0.073
1.839,6.417,-5.373,0.223,0.105,-0.126,0.072
1.67,7.228,-5.317,-0.118,-0.141,-0.36,0.073
2.086,7.334,-5.168,-0.04,0.052,-0.092,0.073
2.881,6.739,-4.699,0.104,0.183,0.041,0.073
3.718,5.738,-3.651,-0.259,-0.118,-0.154,0.074
4.543,4.322,-2.464,-0.066,0.148,0.153,0.074
4.941,2.638,-1.513,0.116,0.244,0.234,0.073
4.7,1.067,-0.589,-0.143,-0.066,0.059,0.074
3.898,-0.003,0.323,-0.001,0.045,0.196,0.074
2.533,-0.497,0.875,0.192,0.168,0.29,0.074
0.618,-0.646,1.121,-0.032,-0.109,0.089,0.074
-1.556,-0.402,1.109,0.059,-0.083,-0.006,0.074
-3.405,0.492,0.996,0.18,0.07,-0.018,0.074
-4.665,1.367,1.326,-0.005,-0.025,-0.113,0.074
-5.4,1.602,1.746,-0.097,-0.07,-0.308,0.074
-5.257,1.753,2.155,0.088,0.213,-0.065,0.074
-4.172,1.826,2.901,-0.098,0.095,-0.011,0.074
-2.776,1.449,4.036,-0.204,-0.046,-0.118,0.074
-1.361,0.459,5.108,0.163,0.181,0.09,0.074
-0.011,-1.206,6.07,0.116,0.14,0.008,0.074
1.287,-3.088,7.056,-0.195,-0.038,-0.332,0.074
2.803,-4.317,8.205,0.001,0.306,0.054,0.074
4.641,-5.014,8.975,-0.021,0.12,0.267,0.074
6.017,-5.368,9.181,-0.108,-0.251,-0.118,0.075
6.936,-5.224,9.851,0.131,0.111,0.107,0.074
7.665,-3.769,10.834,0.024,0.057,-0.002,0.074
8.174,-1.665,11.69,-0.242,-0.102,-0.38,0.075
8.813,-1.04,12.96,-0.018,0.155,0.081,0.075
9.987,-1.692,14.068,0.061,0.064,0.181,0.075
11.435,-1.234,14.852,-0.214,-0.074,0.055,0.075
12.258,1.008,15.643,0.026,0.078,0.264,0.076
12.176,2.724,15.845,0.327,0.015,0.119,0.076
11.659,1.283,16.029,0.158,-0.053,-0.188,0.076
11.04,-2.318,16.286,0.23,0.053,-0.265,0.076
10.876,-5.029,16.101,0.211,0.133,-0.129,0.077
11.298,-6.054,15.634,-0.105,-0.045,-0.041,0.077
12.01,-6.645,15.129,-0.166,-0.163,-0.052,0.077
13.068,-7.683,14.619,0.073,0.079,0.29,0.077
13.926,-8.017,14.322,-0.131,-0.094,0.062,0.078
14.168,-6.241,14.563,-0.194,-0.192,-0.124,0.078
13.344,-2.646,14.879,0.17,0.088,0.234,0.078
11.437,1.489,15.361,-0.135,-0.106,-0.01,0.079
9.413,5.033,15.79,-0.181,-0.053,0,0.079
7.719,7.7,15.117,0.105,0.207,0.348,0.079
6.842,9.679,14.071,0.021,0,0.128,0.079
6.318,11.405,13.084,0.047,-0.233,-0.175,0.08
6.147,14.318,11.89,0.329,0.069,0.03,0.079
5.867,17.255,10.247,0.085,-0.08,-0.252,0.08
5.469,17.904,8.772,-0.127,-0.185,-0.306,0.08
5.022,15.532,7.785,-0.217,0.003,-0.04,0.08
4.204,13.211,6.941,-0.198,0.043,0.035,0.081
3.232,13.8,6.167,-0.237,-0.006,0.047,0.081
2.233,15.829,5.706,-0.145,0.086,0.163,0.081
1.384,15.934,5.969,0.072,0.055,0.167,0.081
0.521,13.257,6.574,0.156,0.031,0.209,0.081
-0.366,11.237,6.594,0.163,0.009,0.179,0.082
-1.415,11.724,6.385,0.282,0.025,0.288,0.082
-2.897,13.205,6.459,0.194,-0.172,0.141,0.082
-4.444,13.109,6.263,0.138,-0.222,-0.023,0.082
-5.55,10.956,5.745,0.255,-0.064,-0.008,0.082
-5.863,8.646,5.169,0.04,-0.158,-0.19,0.082
-5.236,7.392,4.523,-0.081,-0.053,-0.194,0.083
-4.029,6.59,4.277,-0.081,0.063,-0.062,0.083
-2.603,5.532,4.108,-0.317,0.015,0.048,0.083
-1.138,3.894,3.48,-0.147,0.188,0.169,0.083
0.039,1.857,2.736,-0.071,0.044,0.074,0.083
0.545,-0.101,2.379,0.01,0.052,0.218,0.083
0.583,-1.185,2.013,0.176,0.102,0.087,0.083
0.627,-0.74,1.352,0.221,-0.058,-0.027,0.083
0.984,0.466,0.407,0.271,-0.008,0.157,0.084
1.701,1.058,-0.424,0.245,-0.095,-0.008,0.083
2.692,0.535,-0.882,0.239,-0.212,-0.002,0.084
3.872,0.464,-1.36,0.334,-0.076,0.091,0.084
5.073,1.431,-1.708,0.148,-0.238,-0.239,0.084
5.93,2.056,-1.332,0.104,-0.159,-0.099,0.084
6.469,1.432,-0.36,0.021,-0.021,-0.008,0.084
7.12,-0.426,0.522,-0.225,-0.057,-0.118,0.085
7.864,-1.845,0.932,-0.149,0.215,0.278,0.084
8.748,-2.172,0.936,-0.165,0.185,0.273,0.085
9.368,-2.033,0.759,0.005,0.119,0.124,0.085
9.188,-1.368,0.158,0.137,0.137,0.171,0.085
8.498,-0.202,-1.088,0.083,-0.084,-0.097,0.085
7.451,1.644,-2.682,0.21,-0.106,-0.265,0.086
6.355,3.431,-4.194,0.218,-0.006,-0.046,0.086
5.647,4.579,-5.608,0.111,-0.048,-0.067,0.086
5.452,5.406,-7.097,0.067,-0.045,-0.179,0.086
6.021,6.482,-8.406,-0.04,-0.089,-0.146,0.087
7.326,7.307,-9.15,0.065,0.035,-0.089,0.087
8.797,6.722,-9.08,0.006,0.043,-0.117,0.087
9.939,5.311,-8.518,-0.094,-0.003,-0.01,0.087
10.419,4.114,-8.299,0.029,0.147,0.158,0.087
9.949,3.845,-7.823,-0.158,0.05,0.196,0.088
8.66,3.861,-7.249,-0.118,0.072,0.288,0.088
7.056,3.544,-7.298,0.068,0.141,0.167,0.088
5.627,3.832,-7.797,0.039,0.077,0.005,0.088
4.755,5.312,-8.386,0.106,0.088,-0.098,0.088
4.365,7.478,-8.764,0.199,0.078,-0.237,0.088
4.219,9.235,-8.839,0.058,0.018,-0.204,0.089
4.423,9.767,-8.965,-0.027,0.043,-0.113,0.089
4.957,9.132,-8.964,-0.015,0.019,-0.121,0.089
5.641,8.036,-8.255,-0.079,0.027,-0.009,0.089
6.284,6.679,-7.054,-0.062,0.086,0.027,0.089
6.679,5.013,-5.89,-0.03,0.115,0.022,0.089
6.688,3.329,-4.681,-0.021,0.126,0.152,0.089
6.345,1.8,-3.479,-0.046,0.061,0.124,0.09
5.564,0.748,-2.541,0.005,0.087,0.249,0.09
4.055,0.106,-1.823,-0.021,-0.003,0.319,0.09
1.746,0.317,-1.621,0.061,-0.092,0.091,0.09
-0.961,1.278,-1.636,0.097,-0.082,-0.051,0.09
-3.418,2.187,-1.262,0.131,0.004,-0.009,0.09
-5.137,2.571,-0.734,-0.034,-0.041,-0.334,0.09
-5.765,2.777,-0.287,-0.056,0.076,-0.224,0.09
-5.121,3.255,0.506,-0.03,0.207,0.052,0.09
-3.676,3.555,1.625,-0.191,-0.039,-0.138,0.09
-1.968,2.995,2.871,0.032,0.085,-0.025,0.09
-0.233,1.122,4.169,0.068,0.115,0.001,0.09
1.404,-0.963,5.522,-0.141,0.035,-0.283,0.09
3.213,-2.074,7.064,-0.127,0.126,-0.005,0.09
4.959,-2.59,8.253,-0.032,0.059,0.244,0.09
6.145,-2.951,9.006,-0.102,-0.097,0.045,0.09
6.891,-3.048,9.931,-0.069,0.008,0.149,0.09
7.363,-2.152,10.633,0.084,0.078,0.055,0.09
7.683,-0.73,11.644,-0.062,0,-0.237,0.091
8.401,-0.361,13.15,-0.03,0.03,-0.044,0.091
9.852,-0.774,14.271,0.042,0.006,0.053,0.091
11.424,-0.452,15.263,-0.077,0.014,0.109,0.091
12.434,1.658,16.393,-0.073,-0.029,0.186,0.091
12.847,3.702,17.029,0.11,0.009,0.182,0.092
12.437,2.812,17.528,0.11,0.08,0.045,0.092
11.668,-0.501,18.069,0.142,-0.025,-0.255,0.092
11.393,-3.646,18.153,0.202,0.119,-0.071,0.092
11.508,-5.171,17.762,0.036,0.038,-0.039,0.092
11.95,-5.902,17.247,-0.071,-0.136,-0.123,0.093
13.012,-7.304,16.54,0.017,-0.032,0.191,0.093
14.25,-8.526,15.948,-0.04,-0.024,0.174,0.093
14.913,-7.888,15.759,-0.111,-0.222,-0.041,0.094
14.413,-4.473,15.754,0.069,-0.1,0.15,0.094
12.76,0.116,16.075,-0.019,-0.014,0.092,0.094
10.733,3.981,16.427,-0.173,-0.057,-0.051,0.095
9.037,6.751,15.909,0.041,0.145,0.21,0.094
7.992,8.653,15.142,0.014,0.089,0.134,0.095
7.391,10.862,14.495,0.035,-0.031,0.046,0.095
6.912,14.039,13.233,0.187,0.036,0.05,0.095
6.298,17.092,11.61,0.156,-0.041,-0.111,0.096
5.689,17.741,10.237,-0.001,-0.092,-0.177,0.096
5.052,15.823,8.944,-0.1,-0.077,-0.138,0.096
4.186,14.009,7.541,-0.079,-0.024,-0.078,0.096
3.105,14.646,6.51,-0.123,0.064,0.003,0.096
1.979,16.643,5.643,-0.229,-0.03,-0.05,0.097
1.071,16.873,5.336,0.043,0.075,0.171,0.097
0.274,14.668,5.535,0.011,0.003,0.129,0.097
-0.44,12.653,5.712,-0.037,-0.099,0.06,0.097
-1.56,12.981,5.751,0.303,0.056,0.317,0.097
-3.267,14.83,5.865,0.149,-0.178,0.049,0.097
-5.215,15.103,5.783,0.112,-0.146,-0.031,0.098
-6.907,12.505,5.593,0.283,0.028,0.077,0.098
-7.838,9.361,4.994,0.049,-0.164,-0.19,0.098
-7.939,7.919,4.113,0.038,-0.027,-0.164,0.098
-7.519,7.73,3.641,0.007,0.027,-0.038,0.098
-6.653,7.124,3.337,-0.192,-0.004,-0.016,0.098
-5.323,5.087,2.577,-0.136,0.068,-0.08,0.098
-4.209,2.317,1.817,-0.087,0.035,-0.021,0.098
-3.454,-0.033,1.495,-0.058,0.059,0.082,0.098
-3.006,-1.094,1.168,0.013,0.061,-0.072,0.098
-2.552,-0.845,0.724,0.096,-0.007,-0.003,0.098
-1.958,-0.562,0.132,0.195,0.07,0.176,0.098
-0.998,-1.234,-0.393,0.197,-0.109,-0.05,0.098
0.195,-2.411,-0.829,0.284,-0.149,0.046,0.099
1.334,-2.596,-1.278,0.371,-0.042,0.081,0.098
2.308,-1.835,-1.525,0.183,-0.205,-0.235,0.099
2.907,-1.321,-1.325,0.197,-0.142,-0.103,0.099
3.247,-2.014,-0.735,0.106,-0.053,-0.052,0.099
3.701,-3.785,0.003,-0.181,-0.086,-0.145,0.099
4.55,-5.13,0.554,-0.131,0.132,0.151,0.099
5.854,-5.393,0.8,-0.081,0.136,0.154,0.099
6.973,-4.985,0.817,-0.066,0.118,0.039,0.099
7.536,-4.63,0.586,0.017,0.149,0.132,0.099
7.625,-4.131,-0.114,0.108,0.047,-0.018,0.099
7.123,-2.761,-1.26,0.179,0.022,-0.123,0.099
6.225,-0.961,-2.576,0.004,-0.108,-0.111,0.099
5.367,0.428,-3.868,0.129,-0.036,-0.034,0.099
4.802,1.57,-5.315,0.139,-0.027,-0.134,0.099
4.932,2.849,-6.796,-0.011,-0.116,-0.159,0.099
5.73,3.816,-7.9,0.131,0.072,-0.063,0.099
6.802,4.095,-8.172,0.113,0.058,-0.086,0.099
7.827,3.673,-8.132,-0.117,-0.083,-0.112,0.099
8.434,3.219,-8.032,0.016,0.159,0.152,0.099
8.214,3.006,-7.399,-0.152,0.032,0.158,0.099
7.264,2.922,-6.773,-0.182,-0.024,0.146,0.099
6.003,2.867,-6.626,0.031,0.222,0.243,0.099
4.851,3.212,-6.612,-0.107,0.063,0.029,0.099
3.991,4.33,-6.789,0.041,0.114,-0.03,0.099
3.403,6.318,-7.046,0.118,0.096,-0.129,0.099
2.974,8.348,-7.154,0.013,0.05,-0.085,0.099
2.768,9.311,-7.256,0.018,0.032,-0.085,0.099
2.77,9.247,-7.412,-0.027,-0.043,-0.166,0.099
2.939,8.617,-7.039,-0.021,0.05,0.021,0.099
3.165,7.387,-6.21,-0.084,0.018,-0.036,0.098
3.271,5.914,-5.227,-0.037,0.056,-0.019,0.099
3.348,4.401,-3.981,0.009,0.17,0.192,0.098
3.285,2.971,-2.835,-0.08,0.1,0.154,0.098
2.95,1.597,-1.647,-0.08,0.056,0.228,0.098
1.871,0.438,-0.675,0.069,0.101,0.396,0.098
0.06,0.149,-0.24,0.006,-0.06,0.118,0.098
-2.325,0.536,-0.026,0.054,-0.025,0.106,0.098
-4.829,0.847,0.465,0.1,-0.003,0.084,0.097
-6.899,0.937,0.843,0.042,0.001,-0.184,0.097
-7.91,1.03,1.076,-0.028,0.061,-0.117,0.097
-7.771,1.192,1.649,-0.064,0.085,-0.031,0.097
